"","EmployeeId","FormSectionTitle","CompetencyModel","ReviewTaskTitle","StepTitle","CompetencyName","CompetencyItem","CompetencyRating","CompetencyItemRating"
"242",90917,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Bring Joy: We create a positive, uplifting, and joyful environment for every member of the IDEA Team &amp; Family, every single day. We operate with a sense of optimism, and our traditions celebrate learning, growth, and the accomplishments of our students, staff, and community.",4,4
"243",90917,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Build Team &amp; Family: We foster a sense of belonging and inclusivity by treating every member of the IDEA Team &amp; Family—our students, staff, families, and community—with compassion, respect, and humility. We maximize our individual best efforts through collaboration and support of each other in the focused pursuit of our collective mission",4,4
"244",90917,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Deliver Results: We set ambitious goals, hold ourselves and each other accountable for achieving results, and believe that our students will succeed to and through college. Our results show what’s possible when the adults in the system get it right and represent the collective effort and focus of the entire IDEA Team &amp; Family.",4,4
"245",90917,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Ensure Equity: We set high expectations and share compassion and empathy for every member of the IDEA Team &amp; Family. We differentiate our support and resources, proactively address racism and discrimination, and advocate alongside our students and staff to empower them with the opportunities to succeed and ensure the respect they deserve.",4,4
"246",90917,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Sweat the Small Stuff: We embrace that achieving excellence lies in paying attention to and carrying out the details—the ‘small stuff’—that go into effective execution and positive implementation. Every step of the way, the IDEA Team &amp; Family prioritizes actions contributing to our mission of College for All.",4,4
"247",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","I: Unit Scope",3,3
"248",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","II: Grade-Level Mastery",3,3
"249",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","III: Unit Sequence",3,3
"250",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","IV: Plan for Misconceptions",3,3
"251",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","V: Unit Customization",3,3
"252",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","I: Smart Objectives",2.875,3
"253",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","II: Lesson Assessment",2.875,3
"254",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","III: Exemplars",2.875,3
"255",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","IV: Writing &amp; Speaking",2.875,3
"256",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","V: Student Supports",2.875,2
"257",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VI: Plan for Struggle",2.875,3
"258",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VII: Plan for Feedback",2.875,3
"259",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VIII: Data-Based Customizations",2.875,3
"260",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","I: Classroom Routines &amp; Procedures",3.5714,4
"261",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","II: Behavioral Expectations",3.5714,4
"262",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","III: Maximize Learning Time",3.5714,3
"263",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","IV: Culture of Joy",3.5714,4
"264",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","V: Response to Behavior",3.5714,3
"265",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","VI: Sense of Belonging",3.5714,4
"266",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","VII: Physical Environment",3.5714,3
"267",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","I: Teacher Releases Thinking",3.5,4
"268",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","II: Students Complete Work",3.5,4
"269",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","III: Students Provide Evidence",3.5,3
"270",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","IV: Students Respond to Peers",3.5,3
"271",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","I: Students Receive Feedback",3.5,4
"272",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","II: Data-Based Adjustments",3.5,4
"273",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","III: Impact of Adjustments",3.5,3
"274",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","IV: Students Track Progress",3.5,3
"275",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","I: Honest &amp; Ethical Behaviors",2.8333,3
"276",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","II: Documented Supports",2.8333,2
"277",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","III: Campus Participation",2.8333,3
"278",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","IV: Feedback Implemented",2.8333,3
"279",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","V: Graded Work",2.8333,3
"280",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","VI: Invested Families",2.8333,3
"281",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Achieve Academic Excellence: We believe ensuring college success for 100% of our students is the best way to help them succeed in life and in seeing obstacles they face as opportunities for learning and growth. Every member of the IDEA Team &amp; Family works together to ensure each student on every campus and in every classroom receives a high-quality education.",3.4286,3
"282",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Act with Integrity: We put the best interests of the IDEA Team &amp; Family—and most importantly our students—at the forefront of all our decisions and actions, taking personal responsibility to model the honest and ethical behavior we want our students and each other to demonstrate every day.",3.4286,3
"283",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Bring Joy: We create a positive, uplifting, and joyful environment for every member of the IDEA Team &amp; Family, every single day. We operate with a sense of optimism, and our traditions celebrate learning, growth, and the accomplishments of our students, staff, and community.",3.4286,4
"284",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Build Team &amp; Family: We foster a sense of belonging and inclusivity by treating every member of the IDEA Team &amp; Family—our students, staff, families, and community—with compassion, respect, and humility. We maximize our individual best efforts through collaboration and support of each other in the focused pursuit of our collective mission",3.4286,4
"285",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Deliver Results: We set ambitious goals, hold ourselves and each other accountable for achieving results, and believe that our students will succeed to and through college. Our results show what’s possible when the adults in the system get it right and represent the collective effort and focus of the entire IDEA Team &amp; Family.",3.4286,3
"286",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Ensure Equity: We set high expectations and share compassion and empathy for every member of the IDEA Team &amp; Family. We differentiate our support and resources, proactively address racism and discrimination, and advocate alongside our students and staff to empower them with the opportunities to succeed and ensure the respect they deserve.",3.4286,4
"287",91118,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","IDEA Core Values","We Sweat the Small Stuff: We embrace that achieving excellence lies in paying attention to and carrying out the details—the ‘small stuff’—that go into effective execution and positive implementation. Every step of the way, the IDEA Team &amp; Family prioritizes actions contributing to our mission of College for All.",3.4286,3
"288",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1A: UNIT/MODULE PLANNING","I: Unit Scope",1.6,1
"289",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1A: UNIT/MODULE PLANNING","II: Grade-Level Mastery",1.6,1
"290",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1A: UNIT/MODULE PLANNING","III: Unit Sequence",1.6,2
"291",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1A: UNIT/MODULE PLANNING","IV: Plan for Misconceptions",1.6,1
"292",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1A: UNIT/MODULE PLANNING","V: Unit Customization",1.6,3
"293",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","I: Smart Objectives",2.625,4
"294",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","II: Lesson Assessment",2.625,3
"295",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","III: Exemplars",2.625,2
"296",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","IV: Writing &amp; Speaking",2.625,3
"297",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","V: Student Supports",2.625,2
"298",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VI: Plan for Struggle",2.625,3
"299",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VII: Plan for Feedback",2.625,3
"300",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VIII: Data-Based Customizations",2.625,1
"301",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","I: Classroom Routines &amp; Procedures",3.2857,3
"302",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","II: Behavioral Expectations",3.2857,4
"303",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","III: Maximize Learning Time",3.2857,3
"304",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","IV: Culture of Joy",3.2857,4
"305",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","V: Response to Behavior",3.2857,2
"306",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","VI: Sense of Belonging",3.2857,4
"307",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 2: CULTURE","VII: Physical Environment",3.2857,3
"308",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 3: OWNERSHIP","I: Teacher Releases Thinking",3,4
"309",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 3: OWNERSHIP","II: Students Complete Work",3,2
"310",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 3: OWNERSHIP","III: Students Provide Evidence",3,4
"311",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 3: OWNERSHIP","IV: Students Respond to Peers",3,2
"312",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 4: USING DATA","I: Students Receive Feedback",2.5,3
"313",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 4: USING DATA","II: Data-Based Adjustments",2.5,3
"314",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 4: USING DATA","III: Impact of Adjustments",2.5,3
"315",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 4: USING DATA","IV: Students Track Progress",2.5,1
"316",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 5: BEYOND THE LESSON","I: Honest &amp; Ethical Behaviors",2.6667,2
"317",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 5: BEYOND THE LESSON","II: Documented Supports",2.6667,3
"318",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 5: BEYOND THE LESSON","III: Campus Participation",2.6667,2
"319",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 5: BEYOND THE LESSON","IV: Feedback Implemented",2.6667,2
"320",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 5: BEYOND THE LESSON","V: Graded Work",2.6667,4
"321",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","Guidepost 5: BEYOND THE LESSON","VI: Invested Families",2.6667,3
"322",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Achieve Academic Excellence: We believe ensuring college success for 100% of our students is the best way to help them succeed in life and in seeing obstacles they face as opportunities for learning and growth. Every member of the IDEA Team &amp; Family works together to ensure each student on every campus and in every classroom receives a high-quality education.",3.1429,3
"323",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Act with Integrity: We put the best interests of the IDEA Team &amp; Family—and most importantly our students—at the forefront of all our decisions and actions, taking personal responsibility to model the honest and ethical behavior we want our students and each other to demonstrate every day.",3.1429,3
"324",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Bring Joy: We create a positive, uplifting, and joyful environment for every member of the IDEA Team &amp; Family, every single day. We operate with a sense of optimism, and our traditions celebrate learning, growth, and the accomplishments of our students, staff, and community.",3.1429,4
"325",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Build Team &amp; Family: We foster a sense of belonging and inclusivity by treating every member of the IDEA Team &amp; Family—our students, staff, families, and community—with compassion, respect, and humility. We maximize our individual best efforts through collaboration and support of each other in the focused pursuit of our collective mission",3.1429,2
"326",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Deliver Results: We set ambitious goals, hold ourselves and each other accountable for achieving results, and believe that our students will succeed to and through college. Our results show what’s possible when the adults in the system get it right and represent the collective effort and focus of the entire IDEA Team &amp; Family.",3.1429,3
"327",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Ensure Equity: We set high expectations and share compassion and empathy for every member of the IDEA Team &amp; Family. We differentiate our support and resources, proactively address racism and discrimination, and advocate alongside our students and staff to empower them with the opportunities to succeed and ensure the respect they deserve.",3.1429,4
"328",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Manager Review","IDEA Core Values","We Sweat the Small Stuff: We embrace that achieving excellence lies in paying attention to and carrying out the details—the ‘small stuff’—that go into effective execution and positive implementation. Every step of the way, the IDEA Team &amp; Family prioritizes actions contributing to our mission of College for All.",3.1429,3
"329",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","I: Unit Scope",4,4
"330",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","II: Grade-Level Mastery",4,4
"331",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","III: Unit Sequence",4,4
"332",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","IV: Plan for Misconceptions",4,4
"333",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1A: UNIT/MODULE PLANNING","V: Unit Customization",4,4
"334",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","I: Smart Objectives",3.75,4
"335",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","II: Lesson Assessment",3.75,4
"336",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","III: Exemplars",3.75,4
"337",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","IV: Writing &amp; Speaking",3.75,4
"338",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","V: Student Supports",3.75,2
"339",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VI: Plan for Struggle",3.75,4
"340",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VII: Plan for Feedback",3.75,4
"341",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 1B: LESSON INTERNALIZATION/PLANNING","VIII: Data-Based Customizations",3.75,4
"342",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","I: Classroom Routines &amp; Procedures",4,4
"343",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","II: Behavioral Expectations",4,4
"344",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","III: Maximize Learning Time",4,4
"345",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","IV: Culture of Joy",4,4
"346",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","V: Response to Behavior",4,4
"347",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","VI: Sense of Belonging",4,4
"348",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 2: CULTURE","VII: Physical Environment",4,4
"349",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","I: Teacher Releases Thinking",4,4
"350",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","II: Students Complete Work",4,4
"351",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","III: Students Provide Evidence",4,4
"352",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 3: OWNERSHIP","IV: Students Respond to Peers",4,4
"353",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","I: Students Receive Feedback",5,5
"354",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","II: Data-Based Adjustments",5,5
"355",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","III: Impact of Adjustments",5,5
"356",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 4: USING DATA","IV: Students Track Progress",5,5
"357",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","I: Honest &amp; Ethical Behaviors",4,2
"358",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","II: Documented Supports",4,3
"359",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","III: Campus Participation",4,5
"360",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","IV: Feedback Implemented",4,5
"361",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","V: Graded Work",4,5
"362",91181,"2023-24 APR Part 4: Competency Assessment Ratings","23-24 GET Rubric Revised","2023-24 APR Teacher TX","Self Review","Guidepost 5: BEYOND THE LESSON","VI: Invested Families",4,4
