"SchoolYear","NCES_District_ID","EmployeeID","CourseID","CourseName","SubjectArea","CourseSectionID","StudentID"
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108025717
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108058659
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108025438
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108124852
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108052367
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108020020
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108025441
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108039399
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108026978
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367562,108025449
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108047012
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",-367615,108025433
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108022137
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108025345
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108082912
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108154232
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108123355
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367562,108040099
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108027586
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108025464
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108025349
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108006960
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108040146
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108103402
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108040087
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108040435
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108025405
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108024604
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108058651
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108069538
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108088622
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108025419
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108069545
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108040158
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108072817
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108034823
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108040255
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367561,108149614
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108048664
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108025383
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025467
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108085573
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108025373
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108047855
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108082904
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108052369
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108025263
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108081795
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108027779
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108039214
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108043957
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367563,108082903
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108062679
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367614,108025440
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108058652
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108025416
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108069540
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108048492
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367563,108035094
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108025389
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108132493
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108026775
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108025432
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367564,108036601
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367560,108069541
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108025473
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108048664
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108060476
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108074367
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108025368
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025375
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108071860
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108049524
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108058649
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108032045
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025717
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367563,108069544
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108025403
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108058659
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108025438
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108124852
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108052367
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108032452
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108020020
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108025441
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108039399
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108025449
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108026978
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108047012
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367613,108025433
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108022137
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025345
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108082912
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108154232
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108123355
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108040099
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108027586
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108025464
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367560,108025365
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108025349
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108006960
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108040146
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108103402
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367564,108025426
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108040087
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108046858
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025405
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108024604
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108058651
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108069538
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108088622
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108025419
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108069545
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108040158
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367564,108072411
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367564,108069547
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108072817
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108034823
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108040255
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367564,108149614
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108040435
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025383
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025434
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108025434
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108070171
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108070171
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367613,108082914
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367615,108082914
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108038792
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108038792
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367560,108244740
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108244740
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367562,108244740
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108036601
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108036601
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367563,108069541
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367562,108069541
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108082903
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108082903
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",-367613,108025365
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367560,108069544
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367559,108069544
"2023-2024",108807005,"91181","xA3310200","AP Macroeconomics","SS",367616,108025440
"2023-2024",108807005,"91181","xA3330100","AP U.S. Government","SS",367614,108025440
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108049158
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338482,108050160
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108051071
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108052090
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108053060
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108053528
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108038319
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108040823
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108066995
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108078670
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108137643
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108137644
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108161649
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338431,108098966
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108048505
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108051681
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108137630
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108137636
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108146603
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338482,108185734
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108051990
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108052555
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108053142
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108037372
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108038674
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108083025
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108100627
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108101648
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108050983
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108051040
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108051290
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338483,108051677
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108052203
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108053073
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108038752
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108039548
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338483,108039614
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108060362
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108163304
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338483,108201863
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108084865
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108086329
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108126448
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108152931
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108045762
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108039443
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108062896
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108081290
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108089448
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108051030
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108070210
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108078678
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108050097
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108050777
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108038751
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108039449
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108078932
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108049032
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338480,108050007
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108052008
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108053149
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108053383
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108053461
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108053625
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108053700
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108040616
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108063145
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108072787
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108085928
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108142759
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108050059
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108052199
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108085929
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108185730
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108052222
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108074619
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108198273
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108185735
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108201865
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108053614
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108057962
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108039476
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108047967
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108040588
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108051575
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108052784
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108039456
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108040613
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108187418
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108053187
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108053563
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108051315
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108053020
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108053178
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108039493
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108146604
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108052036
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108050039
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108050778
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-335706,108039564
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108194873
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338483,108057968
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108241973
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108052513
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108234066
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108242778
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108234051
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108234048
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108243035
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108234059
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108185732
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108185725
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338431,108137632
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108038467
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338482,108137631
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338483,108053188
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108038777
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108209952
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338482,108243229
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338480,108234056
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108137633
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108052152
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108244722
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108244798
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-335706,108237162
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338431,108237161
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108246236
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338431,108048604
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108053188
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338482,108048604
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108048604
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338431,108089748
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-335706,108250828
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108251988
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338483,108040189
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",338482,108185734
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",-338431,108201863
"2023-2024",108807054,"91984","xPAP0301028","Pre-AP Biology (8th Grade)","SC",335706,108201863
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345968,108056982
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108234164
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108234166
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108234170
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108234167
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108234158
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108234156
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345968,108234171
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108234162
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108234154
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346642,108234159
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346642,108234157
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108234165
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108061413
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056898
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056902
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056336
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056888
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056899
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056911
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056938
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056976
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056977
